"Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
"Klinik Kesihatan Lubuk Buntar",1,0,0,0,5.14409,100.59026,"Jln Serdang-Bandar Baharu
9800, Bandar Baharu
Kedah","04-4077320","Kedah"
"Klinik Kesihatan Serdang",1,0,0,0,5.212117,100.615617,"Serdang Kedah
9800, Bandar Baharu
Kedah","04-4077355","Kedah"
"Klinik Kesihatan Alor Janggus",1,0,0,0,6.17273,100.30784,"Jalan Alor Jaggus, Alor Jaggus
6200, Kota Setar
Kedah","04-7339043","Kedah"
"Klinik Kesihatan Bandar Alor Setar",1,0,0,0,6.1414,100.37105,"Lebuh Raya Darulaman
5100, Kota Setar
Kedah","04-7308353","Kedah"
"Klinik Kesihatan Jalan Putra",1,0,0,0,6.202778,100.477778,"Megong
5150, Kota Setar
Kedah","04-7301985 / 04-7355161","Kedah"
"Klinik Kesihatan Kota Sarang Semut",1,0,0,0,5.97459,100.40313,"Jalan Pendang, Kota Sarang Semut
6800, Kota Setar
Kedah","04-7691333","Kedah"
"Klinik Kesihatan Kuala Kedah",1,0,0,0,6.09872,100.30121,"Jalan Kuala Kedah, Kuala Kedah
6600, Kota Setar
Kedah","04-7621526","Kedah"
"Klinik Kesihatan Langgar",1,0,0,0,6.14762,100.42497,"Jalan Langgar
6500, Kota Setar
Kedah","04-7876648","Kedah"
"Klinik Kesihatan Pokok Sena",1,0,0,0,6.16801,100.51838,"Pokok Sena
6400, Kota Setar
Kedah","04-7821355","Kedah"
"Klinik Kesihatan Simpang Empat",1,0,0,0,6.02598,100.3859,"Jalan Tokai Kedah
6650, Kota Setar
Kedah","04-7641501","Kedah"
"Klinik Kesihatan Simpang Kuala",1,0,0,0,6.09694,100.36112,"Jalan Kuala Kedah
5400, Kota Setar
Kedah","04-7720853","Kedah"
"Klinik Kesihatan Dato' Kumbar",1,0,0,0,6.121003,100.399488,"Jalan Dato 'Kumbar
5300, Kota Setar
Kedah","04-7306319","Kedah"
"Klinik Kesihatan Taman Intan (Bakar Arang)",1,0,0,0,5.63491,100.47812,"Jalan Taman Intan, Sungai Petani
8000, Kuala Muda
Kedah","04-4220294","Kedah"
"Klinik Kesihatan Bandar Sg. Petani",1,0,0,0,5.64704,100.49774,"Pej.Kes. Daerah Kuala Muda, Jalan Badlishah, Sungai Petani
8000, Kuala Muda
Kedah","04-4213355","Kedah"
"Klinik Kesihatan Bedong",1,0,0,0,5.72292,100.50646,"Jalan Semeling, Bedong
8100, Kuala Muda
Kedah","04-4583333","Kedah"
"Klinik Kesihatan Bukit Selambau",1,0,0,0,5.6898,100.632722,"Sungai Petani
8010, Kuala Muda
Kedah","04-4193312","Kedah"
"Klinik Kesihatan Kota Kuala Muda",1,0,0,0,5.5875,100.37475,"Jalan Kampung Sungai Emas, Kota Kuala Muda
8500, Kuala Muda
Kedah","04-4374225","Kedah"
"Klinik Kesihatan Merbok",1,0,0,0,5.722667,100.409472,"Jalan Merbok-Tanjung Dawai, Merbok, Kuala Muda
8400, Kuala Muda
Kedah","04-4572214","Kedah"
"Klinik Kesihatan Sg. Lalang",1,0,0,0,5.715722,100.534861,"Lot 15&16, Taman Lembah Permai, Sungai Lalang, Bedong
8100, Kuala Muda
Kedah","04-4594127","Kedah"
"Klinik Kesihatan Ayer Hitam",1,0,0,0,6.24043,100.24638,"Ayer Hitam
6150, Kubang Pasu
Kedah","04-7942101","Kedah"
"Klinik Kesihatan Banai",1,0,0,0,6.220883,100.458138,"Jitra
6000, Kubang Pasu
Kedah","04-9171382","Kedah"
"Klinik Kesihatan Changloon",1,0,0,0,6.425149,100.429344,"Changlun
6010, Kubang Pasu
Kedah","04-9241277","Kedah"
"Klinik Kesihatan Kepala Batas",1,0,0,0,6.20393,100.41635,"Kepala Batas
6200, Kubang Pasu
Kedah","04-7144820","Kedah"
"Klinik Kesihatan Kodiang",1,0,0,0,6.396452,100.304901,"Kodiang
6100, Kubang Pasu
Kedah","04-9250178","Kedah"
"Klinik Kesihatan Laka Temin",1,0,0,0,6.50386,100.42044,"Bukit Kayu Hitam, Jitra
6050, Kubang Pasu
Kedah","04-9222561","Kedah"
"Klinik Kesihatan Tunjang",1,0,0,0,6.29783,100.36599,"Jalan Kodiang, Jitra
6000, Kubang Pasu
Kedah","04-9291524","Kedah"
"Klinik Kesihatan Karangan",1,0,0,0,5.42722,100.65826,"Jalan Mahang, Karangan
9700, Kulim
Kedah","04-4056261","Kedah"
"Klinik Kesihatan Kulim",1,0,0,0,5.36742,100.55765,"Jalan Hospital Lama
9000, Kulim
Kedah","04-4905533","Kedah"
"Klinik Kesihatan Lunas",1,0,0,0,5.43012,100.5305,"Jalan Ara Kuda, Lunas
9600, Kulim
Kedah","04-4844355","Kedah"
"Klinik Kesihatan Mahang",1,0,0,0,5.32243,100.74928,"Jalan Mahang
9500, Kulim
Kedah","04-4041333","Kedah"
"Klinik Kesihatan Merbau Pulas",1,0,0,0,5.5531,100.63492,"Jalan Kuala Ketil
9300, Kulim
Kedah","04-4163852","Kedah"
"Klinik Kesihatan Padang Serai",1,0,0,0,5.51039,100.55393,"Jalan Lunas, Padang Serai
9400, Kulim
Kedah","04-4855355","Kedah"
"Klinik Kesihatan Taman Selasih",1,0,0,0,5.37832,100.53767,"Lot 3302, Taman Selasih
9000, Kulim
Kedah","04-4917377","Kedah"
"Klinik Kesihatan Air Hangat",1,0,0,0,6.422483,99.80381,"Jalan Air Hangat
7000, Langkawi
Kedah","04-9591959","Kedah"
"Klinik Kesihatan Kuah",1,0,0,0,6.32289,99.84751,"Kuah
7000, Langkawi
Kedah","04-9663490","Kedah"
"Klinik Kesihatan Padang Matsirat",1,0,0,0,6.35012,99.73174,"Langkawi
7100, Langkawi
Kedah","04-9551355","Kedah"
"Klinik Kesihatan Temoyong",1,0,0,0,6.294814,99.737645,"Mukim Kedawang
7000, Langkawi
Kedah","04-9531133","Kedah"
"Klinik Kesihatan Lubuk Merbau",1,0,0,0,6.00064,100.72532,"Pendang
6710, Padang Terap
Kedah","04-7520129","Kedah"
"Klinik Kesihatan Naka",1,0,0,0,6.14058,100.66835,"Naka
6350, Padang Terap
Kedah","04-7851229","Kedah"
"Klinik Kesihatan Pedu",1,0,0,0,6.224971,100.654984,"Kuala Nerang
6300, Padang Terap
Kedah","04-7868717","Kedah"
"Klinik Kesihatan Kota Putra",1,0,0,0,6.25316,100.470475,"Kota Putra
6300, Padang Terap
Kedah","04-7860013","Kedah"
"Klinik Kesihatan Pendang",1,0,0,0,5.98549,100.47918,"Jalan Sungai Tiang
6700, Pendang
Kedah","04-7596412","Kedah"
"Klinik Kesihatan Sungai Tiang",1,0,0,0,5.99566,100.59588,"Sungai Tiang
6750, Pendang
Kedah","04-7541135","Kedah"
"Klinik Kesihatan Kubur Panjang",1,0,0,0,6.08913,100.5537,"Kubur Panjang
6700, Pendang
Kedah","04-7846355","Kedah"
"Klinik Kesihatan Jeniang",1,0,0,0,5.81344,100.64575,"Jalan Jeniang, Jeniang Sik
8200, Sik
Kedah","04-4641200","Kedah"
"Klinik Kesihatan Kampung Betong",1,0,0,0,5.93592,100.682836,"Kampung Betong, Mukim Jeneri
8200, Sik
Kedah","04-4620063 / 019-4776363","Kedah"
"Klinik Kesihatan Felda Teloi Timur",1,0,0,0,5.71553,100.67976,"Felda Teloi Timur
8200, Sik
Kedah","019-4608741","Kedah"
"Klinik Kesihatan Gulau",1,0,0,0,6.02782,100.811,"Jalan Gulau Nami
8210, Sik
Kedah","04-7522826","Kedah"
"Klinik Kesihatan Sungai Limau Dalam",1,0,0,0,5.90127,100.3815,"Yan
6910, Yan
Kedah","04-7696975","Kedah"
"Klinik Kesihatan Permatang Buluh",1,0,0,0,5.960015,100.362205,"Permatang Buluh, Kota Sarang Semut
6800, Yan
Kedah","04-4471451","Kedah"
"Klinik Kesihatan Guar Chempedak",1,0,0,0,5.85402,100.45989,"Jalan Alor Setar Gurun, Guar Campak
8200, Yan
Kedah","04-4682557 / 04-4683155 / 04-4684433","Kedah"
"Klinik Kesihatan Bayan Baru",1,0,0,0,5.319757,100.279744,"Poliklinik Komuniti Bayan Baru, Bayan Baru
11950, Barat Daya
Pulau Pinang","04-6425102","Pulau Pinang"
"Klinik Kesihatan Bayan Lepas",1,0,0,0,5.29947,100.26205,"Lot 1157, Mukim 12
11900, Barat Daya
Pulau Pinang","04-6435434","Pulau Pinang"
"Klinik Kesihatan Teluk Bahang",1,0,0,0,5.45561,100.21501,"Klinik Komuniti Kesihatan Teluk Bahang, Teluk Bahang Balik Pulau
11050, Barat Daya
Pulau Pinang","04-8851951","Pulau Pinang"
"Klinik Kesihatan Bukit Panchor",1,0,0,0,5.16748,100.49285,"Lot 1866, Mukim 7 Jalan Bukit Panchor
14300, Seberang Perai Selatan
Pulau Pinang","04-5931679","Pulau Pinang"
"Klinik Kesihatan Nibong Tebal",1,0,0,0,5.166602,100.49279,"Lot 320, Mukim 17
14300, Seberang Perai Selatan
Pulau Pinang","04-5931355","Pulau Pinang"
"Klinik Kesihatan Bandar Tasik Mutiara",1,0,0,0,5.2814,100.49214,"Lot 8767 Lorong Tasik Mutiara 19/Ss2 Bandar Tasik Mutiara
14120, Seberang Perai Selatan
Pulau Pinang","04-5079855","Pulau Pinang"
"Klinik Kesihatan Sungai Acheh",1,0,0,0,5.150278,100.422563,"Lot 1376, Mukim 10 Sungai Acheh, Seberang Perai Selatan
14310, Seberang Perai Selatan
Pulau Pinang","04-5981733","Pulau Pinang"
"Klinik Kesihatan Berapit",1,0,0,0,5.37946,100.47394,"Seberang Perai Tengah
14000, Seberang Perai Tengah
Pulau Pinang","04-5395400","Pulau Pinang"
"Klinik Kesihatan Bukit Minyak",1,0,0,0,5.326678,100.448307,"Lot 106, Mukim 14, Bukit Minyak
14000, Seberang Perai Tengah
Pulau Pinang","04-5071355","Pulau Pinang"
"Klinik Kesihatan Kubang Semang",1,0,0,0,5.39746,100.46431,"Lot 807, Mukim 5 Kubang Semang
14400, Seberang Perai Tengah
Pulau Pinang","04-5390654","Pulau Pinang"
"Klinik Kesihatan Prai",1,0,0,0,5.383767,100.388187,"Prai, Seberang Perai Tengah
13600, Seberang Perai Tengah
Pulau Pinang","04-3901477","Pulau Pinang"
"Klinik Kesihatan Seberang Jaya",1,0,0,0,5.39351,100.3985,"Jalan Perpustakaan
13700, Seberang Perai Tengah
Pulau Pinang","04-3900264 / 04-3901842","Pulau Pinang"
"Klinik Kesihatan Machang Bubuk",1,0,0,0,5.336387,100.508981,"No Fr 30, Lot 585 Mukim 16, Perkampungan Machang Bubok
14000, Seberang Perai Tengah
Pulau Pinang","04-5511930","Pulau Pinang"
"Klinik Kesihatan Permatang Pauh",1,0,0,0,5.41792,100.41218,"Jalan Sama Gagah, Permatang Pauh
13500, Seberang Perai Tengah
Pulau Pinang","04-3981380","Pulau Pinang"
"Klinik Kesihatan Butterworth",1,0,0,0,5.40678,100.36848,"Jalan Pantai Butterworth
12000, Seberang Perai Utara
Pulau Pinang","04-3233333","Pulau Pinang"
"Klinik Kesihatan Kepala Batas",1,0,0,0,5.51663,100.433045,"Lot 1466, Mukim 6, Jalan Sheikh Mohd Tahir
13200, Seberang Perai Utara
Pulau Pinang","04-5756755","Pulau Pinang"
"Klinik Kesihatan Mak Mandin",1,0,0,0,5.42132,100.38938,"Lot 2882, Seksyen 3, Jalan Mak Mandin
13400, Seberang Perai Utara
Pulau Pinang","04-3244685","Pulau Pinang"
"Klinik Kesihatan Penaga",1,0,0,0,5.53535,100.38056,"Penaga, Seberang Perai Utara
13100, Seberang Perai Utara
Pulau Pinang","04-5791718 / 04-5751032","Pulau Pinang"
"Klinik Kesihatan Sungai Dua",1,0,0,0,5.441806,100.430726,"Jalan Pengkalan Machang, Sungai Dua Butterworth
13800, Seberang Perai Utara
Pulau Pinang","04-3564355 / 04-3566840","Pulau Pinang"
"Klinik Kesihatan Tasek Gelugor",1,0,0,0,5.483562,100.491544,"Lot 1944, Mukim 12
13300, Seberang Perai Utara
Pulau Pinang","04-5735025 / 04-5735031 / 04-5735079","Pulau Pinang"
"Klinik Kesihatan Kuala Muda",1,0,0,0,5.570465,100.359467,"Penaga, Seberang Perai Utara
13110, Seberang Perai Utara
Pulau Pinang","04-5793405","Pulau Pinang"
"Klinik Kesihatan Air Itam",1,0,0,0,5.389701,100.285453,"Lot 322, Seksyen 3 Jalan Bukit Bendera, Timur Laut
11500, Timur Laut
Pulau Pinang","04-8283355","Pulau Pinang"
"Klinik Kesihatan Bukit Bendera",1,0,0,0,5.42448,100.26904,"Jalan Bukit Bendera
11300, Timur Laut
Pulau Pinang","04-8299406","Pulau Pinang"
"Klinik Kesihatan Bukit Jambul",1,0,0,0,5.336553,100.288166,"Blok D Taman Bukit Jambul, Bukit Jambul
11900, Timur Laut
Pulau Pinang","04-6448521","Pulau Pinang"
"Klinik Kesihatan Jalan Macalister",1,0,0,0,5.4151,100.326065,"Lot 1762, Jalan Macalister
10400, Timur Laut
Pulau Pinang","04-2289610","Pulau Pinang"
"Klinik Kesihatan Jalan Perak",1,0,0,0,5.402828,100.314595,"Jalan Perak
11600, Timur Laut
Pulau Pinang","04-2812033","Pulau Pinang"
"Klinik Kesihatan Lebuh Muntri",1,0,0,0,5.42012,100.3361,"Lebuh Muntri, Timur Laut
10200, Timur Laut
Pulau Pinang","04-2620024","Pulau Pinang"
"Klinik Kesihatan Sungai Dua",1,0,0,0,5.34418,100.29756,"Gelugur  (Belakang Stesen Bus Sungai Nibong)
11700, Timur Laut
Pulau Pinang","04-6422201","Pulau Pinang"
"Klinik Kesihatan Tanjung Bungah",1,0,0,0,5.461979,100.27955,"Tanjung Bungah
11200, Timur Laut
Pulau Pinang","04-8990953","Pulau Pinang"
"Klinik Kesihatan Bandar Baru Air Itam",1,0,0,0,5.40575,100.2823,"No 8 Jalan Angsana, Bandar Baru Air Itam
11500, Timur Laut
Pulau Pinang","04-8266267","Pulau Pinang"
"Klinik Kesihatan Bidor",1,0,0,0,4.114722,101.284833,"Jalan Besar Bidor, Pekan Bidor
35500, Batang Padang
Perak","05-4341480","Perak"
"Klinik Kesihatan Trolak (Felda)",1,0,0,0,3.89244,101.3763,"Jalan Besar Trolak Selatan, Felda Trolak Selatan
35600, Batang Padang
Perak","05-4323136","Perak"
"Klinik Kesihatan Gunung Besout",1,0,0,0,3.84331,101.29489,"Jalan Klinik, Gunung Besout
35600, Batang Padang
Perak","05-4311092","Perak"
"Klinik Kesihatan Slim River",1,0,0,0,3.83743,101.40143,"Jalan Indah
35800, Mualim
Perak","05-4527679 / 05-4323136","Perak"
"Klinik Kesihatan Sungkai",1,0,0,0,3.99848,101.30889,"Jalan Pekan Sungkai
35600, Batang Padang
Perak","05-4386355","Perak"
"Klinik Kesihatan Tanjung Malim",1,0,0,0,3.68813,101.524392,"Pekan Tanjung Malim
35950, Mualim
Perak","05-4596333","Perak"
"Klinik Kesihatan Tapah",1,0,0,0,4.18704,101.26554,"Jalan Damai
35000, Batang Padang
Perak","05-4010260","Perak"
"Klinik Kesihatan Tapah Road",1,0,0,0,4.193621,101.263601,"Pekan Tapah
35000, Batang Padang
Perak","05-4180370","Perak"
"Klinik Kesihatan Bagan Datoh",1,0,0,0,3.97823,100.78651,"Pekan Bagan Datoh
36100, Hilir Perak
Perak","05-6466233","Perak"
"Klinik Kesihatan Chenderong Balai",1,0,0,0,4.132556,101.102778,"Chenderong Balai
36600, Hilir Perak
Perak","05-7215355","Perak"
"Klinik Kesihatan Hutan Melintang",1,0,0,0,3.876417,100.93425,"Jalan Hutan Melintang
36400, Hilir Perak
Perak","05-8880333","Perak"
"Klinik Kesihatan Langkap",1,0,0,0,4.079833,101.149667,"Langkap
36700, Hilir Perak
Perak","05-4341480","Perak"
"Klinik Kesihatan Selekoh",1,0,0,0,3.902028,100.78911,"Jalan Bagan Datoh, Selekoh
36100, Hilir Perak
Perak","05-2548615","Perak"
"Klinik Kesihatan Sungai Sumun",1,0,0,0,3.890583,100.854306,"Kampung Sungai Sumun, Sungai Sumun
36300, Hilir Perak
Perak","05-3761355","Perak"
"Klinik Kesihatan Telok Intan",1,0,0,0,4.028198,101.018123,"Jalan Bandar
36000, Hilir Perak
Perak","05-8553013","Perak"
"Klinik Kesihatan Sungai Tiang",1,0,0,0,3.977372,100.795269,"Bagan Datoh
36100, Hilir Perak
Perak","05-6487380","Perak"
"Klinik Kesihatan Lawin",1,0,0,0,5.2936,101.05847,"Jalan Lenggong-Gerik, Lawin
33410, Hulu Perak
Perak","05-7911907","Perak"
"Klinik Kesihatan Lenggong",1,0,0,0,5.107533,100.968,"Jalan Gerik, Pekan Lenggong
33400, Hulu Perak
Perak","05-7677355","Perak"
"Klinik Kesihatan Pengkalan Hulu",1,0,0,0,5.70623,100.996154,"Jalan Pengkalan Hulu
33100, Hulu Perak
Perak","04-4778355","Perak"
"Klinik Kesihatan Plang",1,0,0,0,5.5666,101.107733,"Jalan Gerik-Pengkalan Hulu, Kampung Plang
33320, Hulu Perak
Perak","05-7917635","Perak"
"Klinik Kesihatan Pos Kemar",1,0,0,0,5.435927,101.130051,"Pejabat Kesihatan Hulu Perak, Aras 3 Wisma Persekutuan Persekutuan, Jln Intan, Grik
33300, Hulu Perak
Perak","05-7911335","Perak"
"Klinik Kesihatan Alor Pongsu",1,0,0,0,5.049533,100.587297,"Jalan Stesen Alor Pongsu, Alor Pongsu
34300, Kerian
Perak","05-7215855","Perak"
"Klinik Kesihatan Bagan Serai",1,0,0,0,5.008047,100.540692,"Jalan Taiping, Pekan Bagan Serai, Bagan Serai
34300, Kerian
Perak","05-7215355","Perak"
"Klinik Kesihatan Gunung Semanggol",1,0,0,0,4.965594,100.652394,"Jalan Kubu Gajah, Simpang Empat, Gunung Semanggol
34400, Kerian
Perak","05-8921304","Perak"
"Klinik Kesihatan Jalan Baru",1,0,0,0,5.07456,100.47813,"Jalan Tanah Kebun
34250, Kerian
Perak","05-7163355","Perak"
"Klinik Kesihatan Kedai Empat",1,0,0,0,5.108931,100.438456,"Kedai Empat, Tanjung Piandang
34250, Kerian
Perak","05-7165155","Perak"
"Klinik Kesihatan Kuala Gula",1,0,0,0,4.951086,100.619814,"Kuala Gula
34350, Kerian
Perak","05-8908657","Perak"
"Klinik Kesihatan Kuala Kurau",1,0,0,0,5.025519,100.435694,"Jalan Kuala Kurau
34350, Kerian
Perak","05-7277355","Perak"
"Klinik Kesihatan Teluk Medan",1,0,0,0,4.985617,100.582197,"Jalan Taiping, Kampung Teluk Medan
34300, Kerian
Perak","05-7215655","Perak"
"Klinik Kesihatan Tanjung Piandang",1,0,0,0,5.07191,100.38536,"Jalan Pantai, Tanjung Piandang
34250, Kerian
Perak","05-7256355","Perak"
"Klinik Kesihatan Selinsing",1,0,0,0,4.925012,100.624255,"Kampung Selinsing, Simpang Ampat, Semanggol
34400, Kerian
Perak","05-8904542","Perak"
"Klinik Kesihatan Gopeng",1,0,0,0,4.45373,101.16513,"Jalan Dr.Raja Nazrin, Pekan Gopeng
31600, Kampar
Perak","05-3593355","Perak"
"Klinik Kesihatan Kampar",1,0,0,0,4.298333,101.156944,"Jalan Degong
31900, Kampar
Perak","05-4667011","Perak"
"Klinik Kesihatan Malim Nawar",1,0,0,0,4.35765,101.12213,"Jalan Malim Nawar
31700, Kampar
Perak","05-4771818","Perak"
"Klinik Kesihatan Kota Bharu",1,0,0,0,4.39884,101.07933,"Jalan Kota Bharu
31610, Kampar
Perak","05-3594355","Perak"
"Klinik Kesihatan Bijih Timah",1,0,0,0,4.593889,101.078056,"Jalan Treacher
31350, Kinta
Perak","05-2548615","Perak"
"Klinik Kesihatan Chemor",1,0,0,0,4.731944,101.134444,"Jalan Tanah Hitam, Kampung Chemor
31200, Kinta
Perak","05-2011355","Perak"
"Klinik Kesihatan Greentown",1,0,0,0,4.602778,101.086944,"Jalan Raja Musa Aziz
30450, Kinta
Perak","05-2530801","Perak"
"Klinik Kesihatan Gunung Rapat",1,0,0,0,4.56289,101.11241,"Jalan Gunung Rapat
31350, Kinta
Perak","05-3115813","Perak"
"Klinik Kesihatan Jelapang",1,0,0,0,4.614167,101.056667,"Jalan Jelapang, Pekan Jelapang
30020, Kinta
Perak","05-5268566","Perak"
"Klinik Kesihatan Kampung Simee",1,0,0,0,4.616667,101.115278,"Jalan Kompleks Sukan, Kampung Simee
31400, Kinta
Perak","03-5474202","Perak"
"Klinik Kesihatan Manjoi",1,0,0,0,4.61808,101.07101,"Jalan Masjid
30100, Kinta
Perak","05-5263220","Perak"
"Klinik Kesihatan Menglembu",1,0,0,0,4.56272,101.05053,"Jalan Menglembu Timur 10, Pekan Mengelembu
31450, Kinta
Perak","05-2815882","Perak"
"Klinik Kesihatan Pasir Pinji",1,0,0,0,4.5751,101.08512,"Jalan Bunga Raya, Pasir Pinji
31650, Kinta
Perak","05-3214172","Perak"
"Klinik Kesihatan Tanjung Rambutan",1,0,0,0,4.66554,101.15743,"Jalan Tambun, Tanjung Rambutan
31250, Kinta
Perak","05-5331355","Perak"
"Klinik Kesihatan Tanjung Tualang",1,0,0,0,4.325278,101.055,"Pekan Tanjung Tualang
31800, Kinta
Perak","05-3609355","Perak"
"Klinik Kesihatan Tronoh",1,0,0,0,4.423056,100.993056,"Jalan Tronoh
31750, Kinta
Perak","05-3676355","Perak"
"Klinik Kesihatan Pusing",1,0,0,0,4.846365,101.031884,"Jalan Pusing
31000, Kinta
Perak","05-2884824","Perak"
"Klinik Kesihatan Buntung",1,0,0,0,4.58529,101.05064,"Lot 30943, Jalan Desa Rishah
30100, Kinta
Perak","05-2824421","Perak"
"Klinik Kesihatan Karai",1,0,0,0,4.832567,100.967117,"Jalan Besar, Kampung Karai
33600, Kuala Kangsar
Perak","05-7576355","Perak"
"Klinik Kesihatan Lintang",1,0,0,0,4.935269,101.099898,"Kampung Lintang, Sungai Siput Utara
31110, Kuala Kangsar
Perak","05-5912255","Perak"
"Klinik Kesihatan Manong",1,0,0,0,4.591333,100.879683,"Jalan Rumah Awam Ii
33800, Kuala Kangsar
Perak","05-7430355","Perak"
"Klinik Kesihatan Padang Rengas",1,0,0,0,4.7747,100.849983,"Pekan Padang Rengas
33700, Kuala Kangsar
Perak","05-7584355","Perak"
"Klinik Kesihatan Sauk",1,0,0,0,4.9317,100.92571,"Jalan Besar Lenggong
33500, Kuala Kangsar
Perak","05-7511355","Perak"
"Klinik Kesihatan Sungai Siput",1,0,0,0,4.815825,101.080558,"Jalan Ipoh, Pekan Sungai Siput
31100, Kuala Kangsar
Perak","05-5982355","Perak"
"Klinik Kesihatan Bekor",1,0,0,0,4.577897,100.926631,"Bekor, Manong
33800, Kuala Kangsar
Perak","05-74311575","Perak"
"Klinik Kesihatan Batu Kurau",1,0,0,0,4.977,100.80143,"Pekan Batu Kurau
34500, Larut Matang
Perak","05-8880333","Perak"
"Klinik Kesihatan Changkat Jering",1,0,0,0,4.78641,100.72433,"Pekan Changkat Jering, Jalan Kuala Kangsar, Larut, Malang & Selama
34850, Larut Matang
Perak","05-8553013","Perak"
"Klinik Kesihatan Kamunting",1,0,0,0,4.903262,100.723102,"Jalan Ekspo, Pekan Kemunting
34600, Larut Matang
Perak","05-8913751","Perak"
"Klinik Kesihatan Kuala Sepetang",1,0,0,0,4.83836,100.6329,"Kampung Kuala Sepetang
34600, Larut Matang
Perak","05-8581355","Perak"
"Klinik Kesihatan Pokok Assam",1,0,0,0,4.834167,100.741667,"Jalan Menteri Besar, Pekan Pokok Assam
34000, Larut Matang
Perak","05-8067177","Perak"
"Klinik Kesihatan Redang Panjang",1,0,0,0,5.11525,100.784442,"Jalan Batu Kurau, Ijok
34510, Larut Matang
Perak","05-8802264","Perak"
"Klinik Kesihatan Selama",1,0,0,0,5.21651,100.69474,"Pekan Selama, Larut, Matang & Selama
34100, Larut Matang
Perak","05-8394355","Perak"
"Klinik Kesihatan Sungai Bayor",1,0,0,0,5.259039,100.782123,"Pekan Sungai Bayor, Selama
34110, Larut Matang
Perak","05-8394155","Perak"
"Klinik Kesihatan Sungai Kerang",1,0,0,0,4.59819,100.68144,"Jalan Pantai Remis, Trong, Larut, Matang & Selama
34800, Larut Matang
Perak","05-8544255","Perak"
"Klinik Kesihatan Trong",1,0,0,0,4.70477,100.71845,"Trong, Larut, Matang & Selama
34800, Larut Matang
Perak","05-8577155","Perak"
"Klinik Kesihatan Ijok",1,0,0,0,5.165361,100.767696,"Felda Ijok
34120, Larut Matang
Perak","05-8803048","Perak"
"Klinik Kesihatan Taiping",1,0,0,0,4.8475,100.745556,"Jalan Tupai, Larut, Matang & Selama
34000, Larut Matang
Perak","05-8041555","Perak"
"Klinik Kesihatan Simpang",1,0,0,0,4.8476,100.74488,"Jalan Kuala Kangsar, Simpang
34700, Larut Matang
Perak","05-8491466","Perak"
"Klinik Kesihatan Ayer Tawar",1,0,0,0,4.289038,100.748947,"Jalan Besar, Pekan Ayer Tawar
32400, Manjung
Perak","05-6723333","Perak"
"Klinik Kesihatan Bruas",1,0,0,0,4.49729,100.78898,"Jalan Besar, Bruas
32700, Manjung
Perak","05-6743333","Perak"
"Klinik Kesihatan Changkat Kruing",1,0,0,0,4.381654,100.69129,"Kampung Changkat Kruing, Changkat Kruing
32500, Manjung
Perak","05-6751553","Perak"
